,Up_Revision,T1_prime,T2_prime,S1_prime,S2_prime,Positive_EPS_Dummy,Pre_IPO_Price_Revision,Post_IPO_Initial_Return
0,11.11111111111111,0.6404255319148936,0.054249547920433995,0.004874597059517258,0.009198836386508374,1.0,0.0,1.0
1,0.0,0.6447534766118836,0.0513950073421439,0.0032580763582966228,0.011104992657856094,0.0,1.0,0.0
2,0.0,0.6368159203980099,0.06176358798935766,0.011592550361079437,0.006271379703534778,0.0,1.0,0.0
3,0.0,0.5396341463414634,0.06162973725632643,0.00968640271219276,0.00714372200024216,0.0,1.0,1.0
4,5.0,0.5874125874125874,0.048550236008091704,0.004517869184086311,0.0100472016183412,1.0,0.0,1.0
5,0.0,0.6431372549019608,0.04528029334963053,0.003444635813100728,0.00533362964609145,1.0,0.0,1.0
6,0.0,0.7656565656565657,0.04429496128950374,0.005203706054067775,0.006726741972331514,0.0,1.0,1.0
7,0.0,0.8263473053892215,0.055852485301977554,0.004899340815962943,0.010689470871191877,0.0,1.0,0.0
8,0.0,0.5403225806451613,0.06190508337271316,0.003915479646256667,0.0083710254506177,0.0,1.0,1.0
9,0.0,0.5142857142857142,0.050251806437486314,0.00886796584190935,0.009853295379899277,1.0,1.0,0.0
10,0.0,0.5454545454545454,0.06651693158258466,0.005010366275051832,0.007083621285418107,0.0,1.0,1.0
11,6.666666666666667,0.6844660194174758,0.04518492672714585,0.00366364270760642,0.007501744591765527,1.0,0.0,1.0
12,8.695652173913043,0.5552884615384616,0.06873698163226662,0.0076690020829388375,0.01117212649119485,0.0,0.0,1.0
13,0.0,0.6089743589743589,0.048784414748027694,0.005259485858423228,0.013739065099554554,1.0,1.0,1.0
14,0.0,0.7047781569965871,0.03577334362253335,0.0054018300077169,0.005071105721530151,1.0,1.0,1.0
15,0.0,0.5204460966542751,0.05204460966542751,0.0055762081784386614,0.005111524163568773,1.0,0.0,1.0
16,0.0,0.6317135549872123,0.05325914149443561,0.006359300476947536,0.011835364776541247,1.0,1.0,1.0
17,0.0,0.6117424242424242,0.03869488014205386,0.003995264871263687,0.005548978987866233,1.0,1.0,1.0
18,12.5,0.521484375,0.03671687778158165,0.004450530640191715,0.0066757959602875725,1.0,0.0,1.0
19,0.0,0.6257928118393234,0.05564814143902616,0.0047822621549163105,0.009854358379827548,0.0,1.0,0.0
20,6.666666666666667,0.5972927241962775,0.04715333566189312,0.003981837233670974,0.005099545930841775,1.0,0.0,1.0
21,0.0,0.5340501792114696,0.04688689298218907,0.004414674988582737,0.014157405997868777,0.0,0.0,1.0
22,0.0,0.6048387096774194,0.058778509107607534,0.008878003979794888,0.00596969233124139,0.0,1.0,1.0
23,0.0,0.6996197718631179,0.05499360539472154,0.007324729682595047,0.005929543076386466,0.0,0.0,1.0
24,0.0,0.6023166023166023,0.057854406130268196,0.004597701149425287,0.010855683269476373,0.0,1.0,1.0
25,0.0,0.6753507014028056,0.057410964977094726,0.006723806709029112,0.0065021427515885915,1.0,1.0,1.0
26,5.263157894736842,0.6337760910815939,0.05391176862588298,0.0030654404904704785,0.012061841929894708,0.0,0.0,1.0
27,0.0,0.6801872074882995,0.04858255788790305,0.006762605496645748,0.008872538411599221,1.0,1.0,1.0
28,0.0,0.6972704714640199,0.051739813207703114,0.008513100256219522,0.008430448797421275,0.0,1.0,1.0
29,0.0,0.6539792387543253,0.05220314988497611,0.004777915413201203,0.00513183507343833,1.0,1.0,0.0
30,8.333333333333332,0.6810176125244618,0.04766877572332453,0.004361447263345414,0.006081454634805578,0.0,0.0,1.0
31,0.0,0.5319148936170213,0.05367626502655857,0.006569751188146492,0.006569751188146492,1.0,1.0,1.0
32,54.285714285714285,0.5671641791044776,0.05592941528338567,0.00493494840735756,0.01114101988933752,0.0,0.0,1.0
33,0.0,0.7061855670103093,0.05553732567678425,0.004593929450369155,0.00951599671862182,0.0,0.0,0.0
34,8.108108108108109,0.5825,0.053774050320670945,0.0046373951652688705,0.00680809077454366,1.0,0.0,1.0
35,35.714285714285715,0.6307129798903108,0.05710211841390549,0.004073872895165671,0.010116784356328082,0.0,0.0,1.0
36,2.857142857142857,0.6539278131634819,0.047122471381527364,0.0050964403324447235,0.006664575819350792,0.0,0.0,1.0
37,16.666666666666664,0.577639751552795,0.04419746704574826,0.004523132592401137,0.007753941586973378,1.0,0.0,1.0
38,3.125,0.6485981308411215,0.05422955422955423,0.004563004563004563,0.004914004914004914,1.0,0.0,1.0
39,21.428571428571427,0.7517482517482518,0.052843888664784185,0.004840661557079467,0.008298276954993373,1.0,0.0,1.0
40,0.0,0.598159509202454,0.0461324570273003,0.0037917087967644083,0.008594539939332659,1.0,1.0,1.0
41,23.52941176470588,0.6666666666666666,0.049263450042698546,0.005924423569598634,0.01430401366353544,1.0,0.0,1.0
42,0.0,0.5700197238658777,0.05622393326916907,0.006336220725056144,0.01122874558870709,0.0,1.0,1.0
43,0.0,0.6581352833638026,0.04953631703242901,0.0032256206439721215,0.008985657508208053,0.0,1.0,0.0
44,0.0,0.6357142857142857,0.061957569913211184,0.004459980713596914,0.009281581485053038,0.0,1.0,1.0
45,22.22222222222222,0.687960687960688,0.049487365786711875,0.00403648986841043,0.006700573181561314,0.0,0.0,1.0
46,0.0,0.4663677130044843,0.05749163221106517,0.0057097853908249655,0.011813349084465446,0.0,1.0,1.0
47,0.0,0.6096681096681097,0.057173107464266806,0.007789457762988732,0.01915853689278782,0.0,1.0,0.0
48,20.0,0.6203090507726269,0.053901437371663245,0.0034223134839151265,0.006416837782340862,0.0,0.0,1.0
49,0.0,0.6169354838709677,0.06184012066365008,0.007692307692307693,0.008144796380090498,0.0,1.0,1.0
50,0.0,0.5171232876712328,0.0582018927444795,0.005362776025236593,0.006309148264984227,0.0,1.0,0.0
51,13.333333333333334,0.6371951219512195,0.04011824324324324,0.006228885135135135,0.006228885135135135,1.0,0.0,1.0
52,0.0,0.6948775055679287,0.05476795506219072,0.006620302260264812,0.006553430520262137,0.0,1.0,0.0
53,7.142857142857142,0.55,0.0652282082598272,0.005790021260234315,0.014655991314968109,1.0,0.0,1.0
54,0.0,0.5767790262172284,0.06543550966991421,0.005089428529882216,0.007416024429256944,0.0,1.0,0.0
55,3.614457831325301,0.634453781512605,0.03459190594619037,0.007687090210264526,0.005652272213429799,1.0,0.0,0.0
56,0.0,0.5407407407407407,0.0559748427672956,0.00990566037735849,0.005974842767295598,0.0,1.0,0.0
57,5.88235294117647,0.717948717948718,0.04437970564867012,0.00469146078468465,0.005939994703189437,1.0,0.0,1.0
58,0.0,0.6360153256704981,0.055823127379478005,0.006329984863079675,0.013714967203339297,0.0,1.0,0.0
59,4.545454545454546,0.6051188299817185,0.05294379356369568,0.004745662168174403,0.006228681595728904,0.0,0.0,1.0
60,0.0,0.6189555125725339,0.05804971319311664,0.0076481835564053535,0.01277246653919694,0.0,1.0,1.0
61,0.0,0.740506329113924,0.048891912908242616,0.005589035769828927,0.007873250388802489,0.0,1.0,1.0
62,0.0,0.5555555555555556,0.050827966881324745,0.0020699172033118675,0.008509659613615455,0.0,1.0,0.0
63,37.5,0.6894941634241245,0.061365373590674566,0.006807758455952609,0.013734951270781578,1.0,0.0,1.0
64,73.91304347826086,0.5328467153284672,0.05186308146493258,0.006063991063592117,0.010133248224686827,1.0,0.0,1.0
65,0.0,0.6185567010309279,0.053400406307439294,0.0031924155944664796,0.005417432523943117,0.0,0.0,1.0
66,16.27906976744186,0.5841750841750841,0.04993173395748001,0.0031207333723425007,0.009882322345751251,0.0,0.0,1.0
67,18.181818181818183,0.6821705426356589,0.050940364804838864,0.00302428881958227,0.00954541158680654,1.0,0.0,1.0
68,0.0,0.5717344753747323,0.0504453735684421,0.006998727504090165,0.008998363933830213,1.0,1.0,1.0
69,17.647058823529413,0.601123595505618,0.039947466345627666,0.00536281055050892,0.005691145890335997,1.0,0.0,1.0
70,0.0,0.6365105008077544,0.05699262661670494,0.0028405656956364076,0.007433820863048471,0.0,0.0,1.0
71,10.714285714285714,0.6577181208053692,0.03733923385423869,0.004148803761582077,0.006638086018531324,0.0,0.0,1.0
72,0.0,0.6526946107784432,0.05273217899707668,0.003710366539239937,0.012030582415111311,1.0,1.0,0.0
73,0.0,0.5156576200417536,0.05198555956678701,0.00351985559566787,0.0101985559566787,1.0,1.0,0.0
74,0.0,0.5601023017902813,0.04493664146523267,0.006069641145777872,0.008518794590565435,1.0,0.0,0.0
75,10.0,0.7516059957173448,0.04535452322738386,0.003728606356968215,0.004706601466992665,1.0,0.0,1.0
76,0.0,0.528395061728395,0.05079294665631585,0.0064322945547299545,0.011090163025396473,0.0,1.0,1.0
77,0.0,0.6470588235294118,0.04359972908906197,0.004232983406705046,0.0077886894683372844,0.0,1.0,0.0
78,0.0,0.6112852664576802,0.0655388871156506,0.00744760080859666,0.007873177997659325,0.0,0.0,1.0
79,0.0,0.668,0.050206124852767965,0.005153121319199058,0.007361601884570083,0.0,1.0,1.0
80,6.25,0.7421487603305785,0.06063782003293906,0.010879872236362729,0.01252682537305984,1.0,0.0,1.0
81,3.3333333333333335,0.5035714285714286,0.04792583280955374,0.004714016341923318,0.010370835952231301,1.0,0.0,1.0
82,0.0,0.7489597780859917,0.05063385533184191,0.00488441461595824,0.010328113348247576,1.0,1.0,1.0
83,3.0303030303030303,0.585278276481149,0.05585702915852688,0.003907097894508357,0.0057159395123363,0.0,0.0,1.0
84,0.0,0.6163793103448276,0.059260393538013934,0.004211009876732256,0.009800168440395069,0.0,1.0,1.0
85,0.0,0.46335078534031415,0.062170579779587926,0.005749880210828941,0.010541447053186392,0.0,1.0,1.0
86,11.76470588235294,0.7317784256559767,0.0400314657809632,0.006030941351280483,0.008128660082160651,1.0,0.0,1.0
87,0.0,0.6675461741424802,0.04488566858003199,0.006963395125623412,0.009409993413004612,1.0,1.0,0.0
88,0.0,0.6439169139465876,0.04953250222617987,0.0036731967943009797,0.012466607301869992,0.0,1.0,1.0
89,0.0,0.625560538116592,0.05252011859381618,0.002964845404489623,0.011181702668360865,1.0,1.0,1.0
90,13.333333333333334,0.5660919540229885,0.04359925788497217,0.005333951762523191,0.008928571428571428,0.0,0.0,1.0
91,0.0,0.6230677764565993,0.05910790841922831,0.0032381647359299463,0.008255039678920004,1.0,1.0,0.0
92,0.0,0.5023474178403756,0.07190466572409614,0.00444354675823066,0.005857402544940416,0.0,0.0,0.0
93,5.555555555555555,0.495114006514658,0.04318604318604319,0.007007007007007007,0.006721006721006721,1.0,0.0,1.0
94,33.33333333333333,0.7704280155642024,0.04168620463284254,0.006517865516271218,0.00515802307043046,0.0,0.0,1.0
95,13.333333333333334,0.5149501661129569,0.05010376519418915,0.003112955825674474,0.011414171360806405,1.0,0.0,0.0
96,9.090909090909092,0.5394736842105263,0.0470362590190885,0.002739976253539136,0.008402593844186684,1.0,0.0,1.0
97,0.0,0.612,0.056258576002439394,0.006098490623570666,0.011129745388016466,1.0,1.0,0.0
98,25.0,0.6888888888888889,0.06207004377736085,0.006253908692933083,0.007608922243068585,1.0,0.0,1.0
99,0.0,0.5032258064516129,0.057493188010899185,0.0027247956403269754,0.005449591280653951,0.0,0.0,1.0
100,0.0,0.6301369863013698,0.05424222797927461,0.005505181347150259,0.008905440414507772,0.0,1.0,1.0
101,7.6923076923076925,0.6731234866828087,0.06373445501097294,0.003566203365032919,0.008412582297000731,0.0,0.0,1.0
102,0.0,0.6072607260726073,0.05893488137304392,0.007950530035335688,0.009843513377082282,1.0,0.0,0.0
103,8.333333333333332,0.6524953789279113,0.047240994685388095,0.004396037005445837,0.01102289875992389,0.0,0.0,1.0
104,0.0,0.6166902404526167,0.031595406265164175,0.005445624629320106,0.008626732086051652,1.0,0.0,0.0
105,0.0,0.7197943444730077,0.04956468611577822,0.00435313884221781,0.007560714831220406,0.0,1.0,1.0
106,0.0,0.7111111111111111,0.06082373443277936,0.005100522803587367,0.008585880052705403,0.0,1.0,0.0
107,0.0,0.6092814371257484,0.048302800242064146,0.005391428728613082,0.01650437365901964,0.0,1.0,0.0
108,0.0,0.605,0.061326291079812204,0.003129890453834116,0.008900625978090767,0.0,0.0,0.0
109,0.0,0.6533864541832669,0.07131772009029345,0.00416196388261851,0.01163939051918736,0.0,1.0,1.0
110,5.555555555555555,0.544468546637744,0.06263858093126386,0.004249815225424981,0.008592017738359202,0.0,0.0,1.0
111,0.0,0.6974063400576369,0.04756380510440835,0.00705723124516628,0.009377416860015468,0.0,1.0,1.0
112,0.0,0.6289592760180995,0.05913686639071724,0.008990975096695393,0.01876229897536812,0.0,1.0,0.0
113,0.0,0.7907542579075426,0.05087707942261635,0.005307786911774225,0.009450449867305328,0.0,1.0,1.0
114,7.142857142857142,0.5608695652173913,0.04498567335243553,0.00792741165234002,0.011556829035339064,1.0,0.0,1.0
115,0.0,0.7373188405797102,0.05064141722663409,0.0064752596212583995,0.006414172266340868,0.0,1.0,1.0
116,0.0,0.6794171220400729,0.0517750463503399,0.009201400810272608,0.007484721554624734,1.0,0.0,0.0
117,12.5,0.6596194503171248,0.05335228973361269,0.006360371146363364,0.01556420233463035,1.0,0.0,1.0
118,6.666666666666667,0.5434782608695652,0.06312900274473925,0.006404391582799634,0.00869167429094236,0.0,0.0,1.0
119,0.0,0.6666666666666666,0.0518990073370738,0.00927924039706517,0.008847647820457489,1.0,0.0,1.0
120,6.25,0.5765765765765766,0.06197916666666667,0.003125,0.009375,1.0,0.0,1.0
121,0.0,0.7408536585365854,0.09358509234828497,0.006348944591029024,0.01888192612137203,1.0,1.0,0.0
122,0.0,0.6865384615384615,0.03933101835447523,0.006165402877188009,0.005244135780596698,1.0,1.0,0.0
123,0.0,0.5510204081632653,0.04560644780813839,0.0057990957342244935,0.007863180656575585,1.0,1.0,1.0
124,4.166666666666666,0.5647668393782384,0.05375661375661376,0.004514991181657848,0.01037037037037037,0.0,0.0,0.0
125,22.727272727272727,0.5740402193784278,0.05209172833174591,0.004176130119422668,0.01055022345959411,0.0,0.0,1.0
126,0.0,0.6148648648648649,0.05147124188816784,0.006311672148635435,0.009245266245888523,1.0,1.0,1.0
127,0.0,0.6499388004895961,0.04934886908841672,0.004295179346584419,0.01251999086132054,0.0,1.0,1.0
128,0.0,0.594679186228482,0.049747568033493415,0.004802364240857037,0.008250215490703115,0.0,1.0,1.0
129,0.0,0.5870646766169154,0.06552706552706553,0.007733007733007733,0.007529507529507529,0.0,1.0,1.0
130,9.090909090909092,0.6181384248210023,0.05973615756224452,0.005574136008918618,0.009011519881085098,1.0,0.0,1.0
131,6.666666666666667,0.5281899109792285,0.05929003021148036,0.00893756294058409,0.008559919436052367,0.0,0.0,1.0
132,12.5,0.6547085201793722,0.0490211073722851,0.002906087488528602,0.009024166411746712,0.0,0.0,1.0
133,7.6923076923076925,0.6385281385281385,0.04926183737474184,0.004054157423697698,0.011703511053315995,1.0,0.0,0.0
134,8.333333333333332,0.6078431372549019,0.05685869769187465,0.0046913116907487335,0.01688872208669544,0.0,0.0,1.0
135,0.0,0.7121212121212122,0.06849680170575694,0.003464818763326226,0.01199360341151386,0.0,1.0,1.0
136,5.88235294117647,0.6433333333333333,0.048173636844891475,0.003646844303276278,0.0075877889535909656,1.0,0.0,0.0
137,13.333333333333334,0.5477386934673367,0.05339700455828088,0.00379856739743868,0.005752116344692858,1.0,0.0,0.0
138,4.3478260869565215,0.5805168986083499,0.05161567057477838,0.004432370603374321,0.0087217615098656,1.0,0.0,1.0
139,0.0,0.5674846625766872,0.04885381435550545,0.002755856194413128,0.0080170362019291,0.0,1.0,1.0
140,0.0,0.5847750865051903,0.05405600984152254,0.0033287502713655113,0.011071712859107026,0.0,1.0,0.0
141,5.555555555555555,0.6112531969309463,0.04837721984078383,0.0076546233925290875,0.010614411104307001,1.0,0.0,0.0
142,0.0,0.631236442516269,0.04853703139286803,0.0021334958854007926,0.016001219140505944,1.0,1.0,1.0
143,7.6923076923076925,0.5488721804511278,0.050829767247677696,0.0062623943220958146,0.010019830915353304,1.0,0.0,0.0
144,0.0,0.5793357933579336,0.05411531378382207,0.003683241252302026,0.009774755631109222,1.0,1.0,0.0
145,0.0,0.525,0.050708553867167494,0.004609868533378863,0.008878265323544477,0.0,1.0,0.0
146,16.666666666666664,0.6257928118393234,0.05243234536082474,0.006926546391752577,0.010228737113402062,0.0,0.0,0.0
147,7.142857142857142,0.6279411764705882,0.04708118989040483,0.006038917468127935,0.0074368150301945875,1.0,0.0,1.0
148,0.0,0.695859872611465,0.05330003188436603,0.005951748326070783,0.00823679455840153,1.0,1.0,1.0
149,23.076923076923077,0.6456043956043956,0.049853064651553314,0.003988245172124265,0.0053526448362720405,0.0,0.0,1.0
150,0.0,0.6176470588235294,0.04812474794999328,0.00443608011829547,0.005108213469552359,1.0,0.0,0.0
151,7.6923076923076925,0.5303430079155673,0.04540203327171904,0.003927911275415897,0.006238447319778189,1.0,0.0,1.0
152,0.0,0.5625,0.05154728789986092,0.00791029207232267,0.010083449235048678,1.0,1.0,1.0
153,0.0,0.6657627118644068,0.045087992871463575,0.006616172867008242,0.007551793272443752,1.0,0.0,1.0
154,0.0,0.6294736842105263,0.051062243756988444,0.0032799105478941485,0.008945210585165859,1.0,1.0,1.0
155,15.384615384615385,0.6582633053221288,0.04802147544243388,0.00457347385166037,0.005965400676078743,1.0,0.0,1.0
156,8.333333333333332,0.5691056910569106,0.06211080951620629,0.008622066102506785,0.007664058757783809,0.0,0.0,1.0
157,0.0,0.7479508196721312,0.0464857067925518,0.007277734067663257,0.01835824809861002,0.0,0.0,1.0
158,10.0,0.6526946107784432,0.051667849538679915,0.0039034776437189495,0.006671398154719659,0.0,0.0,1.0
159,0.0,0.5295698924731183,0.05242265032107414,0.005253940455341506,0.004553415061295972,0.0,1.0,1.0
160,0.0,0.6490196078431373,0.05291607396870555,0.005049786628733997,0.005405405405405406,1.0,1.0,0.0
161,0.0,0.6893523600439078,0.04935934769947583,0.004331683168316832,0.006479324403028538,0.0,1.0,0.0
162,20.0,0.6963855421686747,0.05046683837733419,0.0029781068898905344,0.007244043786220219,0.0,0.0,1.0
163,0.0,0.6503067484662577,0.04343779087806392,0.0069293618781673385,0.007136208501396215,1.0,0.0,1.0
164,0.0,0.6151898734177215,0.05192441054091539,0.0054611650485436895,0.009968793342579751,0.0,0.0,0.0
165,0.0,0.7968503937007874,0.0543515316807091,0.0023864023766619587,0.003555252520333122,0.0,1.0,1.0
166,0.0,0.6163366336633663,0.06058363779309069,0.008971928039587476,0.01072931600610461,0.0,1.0,1.0
167,8.333333333333332,0.6294573643410852,0.05866743582347851,0.0043841938275165845,0.011248918373233344,1.0,0.0,1.0
168,23.076923076923077,0.6082004555808656,0.062033663022731216,0.003990976921742148,0.008068714211348256,0.0,0.0,1.0
169,6.666666666666667,0.5705521472392638,0.04932392210221958,0.003911897270176035,0.004932392210221958,1.0,0.0,1.0
170,5.88235294117647,0.72,0.059654631083202514,0.004513343799058085,0.007980115122972265,1.0,0.0,1.0
171,0.0,0.7018813314037626,0.04927549912682305,0.002123943927880304,0.009062160758955964,0.0,0.0,1.0
172,0.0,0.6,0.048027324689809005,0.004182350480970306,0.006691760769552488,0.0,0.0,0.0
173,13.333333333333334,0.6888331242158093,0.05294039793532448,0.004191114836546521,0.007279304716107116,0.0,0.0,1.0
174,0.0,0.7256410256410256,0.04855313285239524,0.004133906136013618,0.01037529383156359,1.0,1.0,0.0
175,13.333333333333334,0.4744525547445255,0.047876447876447875,0.003861003861003861,0.006177606177606178,1.0,0.0,1.0
176,11.76470588235294,0.7637614678899083,0.04867678322703614,0.006964298805072942,0.01715416758302177,1.0,0.0,1.0
177,0.0,0.6241457858769932,0.04646191431812233,0.010906552656836228,0.012651601081930024,1.0,1.0,0.0
178,0.0,0.6060606060606061,0.044654939106901215,0.0036729170693988013,0.005316064179393002,0.0,1.0,0.0
179,5.0,0.5613126079447323,0.04459551325628824,0.006050305914343984,0.008089734874235215,1.0,0.0,1.0
180,0.0,0.7486910994764397,0.0607890499194847,0.004589371980676328,0.00821256038647343,0.0,1.0,1.0
181,0.0,0.5728952772073922,0.04664287492737987,0.006888538467922649,0.014358038011453233,0.0,1.0,0.0
182,18.75,0.6338329764453962,0.04618398252090711,0.004821818729752129,0.006630000753409177,0.0,0.0,0.0
183,13.333333333333334,0.6017699115044248,0.05088228184674885,0.005922165820642978,0.011481750060430264,1.0,0.0,1.0
184,0.0,0.6290322580645161,0.07341719942256135,0.011342544854609197,0.009074035883687359,0.0,1.0,1.0
185,0.0,0.6986301369863014,0.05065856129685917,0.004660587639311043,0.006281661600810537,1.0,1.0,0.0
186,0.0,0.5870967741935483,0.05096011816838995,0.007385524372230428,0.009354997538158542,1.0,1.0,0.0
187,16.666666666666664,0.7170731707317073,0.05251324875541995,0.004576842781435683,0.0050586157057973345,0.0,0.0,1.0
188,18.51851851851852,0.6199324324324325,0.05452421134622874,0.0049331429313254575,0.006231338439568999,0.0,0.0,1.0
189,9.090909090909092,0.6047904191616766,0.04388185654008439,0.003978300180831827,0.00590717299578059,1.0,0.0,1.0
190,0.0,0.5032679738562091,0.05884049610614364,0.004038073262186328,0.008653014133256417,0.0,1.0,0.0
191,0.0,0.6516443361753959,0.04552429667519182,0.006975122064636131,0.0106951871657754,1.0,1.0,0.0
192,0.0,0.5714285714285714,0.05866595231717118,0.0071658183766407715,0.005089740155371015,1.0,1.0,0.0
193,0.0,0.621676891615542,0.0524257899776572,0.0033514203638684965,0.003830194701563996,1.0,0.0,1.0
194,0.0,0.6157635467980296,0.054949190816710576,0.005551373729770418,0.008656379375235227,1.0,1.0,1.0
195,0.0,0.7657512116316639,0.09135883905013192,0.008575197889182058,0.018469656992084433,0.0,1.0,0.0
196,0.0,0.6424682395644283,0.05072414496498266,0.00625552458013191,0.011015162847623581,1.0,1.0,1.0
197,0.0,0.5981941309255079,0.05455870297841334,0.006375808361417251,0.007286638127334002,1.0,1.0,1.0
198,3.3333333333333335,0.6388888888888888,0.04806242795069611,0.006118648576749135,0.006473352842067926,1.0,0.0,0.0
199,9.523809523809524,0.7525773195876289,0.05106445599921515,0.004954380457176493,0.005935445894241146,0.0,0.0,1.0
200,6.896551724137931,0.7561475409836066,0.05263157894736842,0.005482456140350877,0.00652123730378578,1.0,0.0,1.0
201,0.0,0.6008583690987125,0.05153818953323904,0.004066478076379066,0.007867751060820367,0.0,1.0,1.0
202,0.0,0.6866840731070496,0.05724896643542849,0.004134258286034615,0.008058300049050521,0.0,1.0,1.0
203,0.0,0.6456086286594761,0.04506193885668826,0.00431867257642914,0.00823957267871349,1.0,1.0,0.0
204,0.0,0.7226415094339622,0.04709860515669344,0.009600869512710586,0.005253305959785037,1.0,1.0,1.0
205,0.0,0.6209850107066381,0.05455274769354192,0.0032892097874047334,0.009546730846369835,0.0,1.0,1.0
206,0.0,0.6485148514851485,0.054026152787336544,0.004559532002752925,0.008516861665519614,0.0,1.0,1.0
207,0.0,0.7216748768472906,0.05457290767903365,0.007190106413574921,0.007765314926660914,1.0,1.0,1.0
208,14.285714285714285,0.5674157303370787,0.050867323019221755,0.004453820909517112,0.007735583684950774,1.0,0.0,1.0
209,6.25,0.6167800453514739,0.05215379138483446,0.003381986472054112,0.005873976504093984,1.0,0.0,1.0
210,0.0,0.5724907063197026,0.05245712638708748,0.0027381467070183023,0.010376134889753566,0.0,1.0,1.0
211,0.0,0.6065857885615251,0.058430490216131455,0.005658962296311448,0.012476989159337287,0.0,1.0,1.0
212,0.0,0.7003424657534246,0.05297200847552136,0.007193041150886584,0.008419761347161816,1.0,1.0,0.0
213,0.0,0.6611909650924025,0.05921787709497207,0.0046927374301675975,0.010502793296089385,0.0,1.0,1.0
214,22.727272727272727,0.5842696629213483,0.05323920876535039,0.0050739024928303554,0.008235899698507243,1.0,0.0,1.0
215,0.0,0.7165775401069518,0.047500397603774586,0.005725494354026401,0.009542490590044002,0.0,1.0,0.0
216,10.526315789473683,0.532258064516129,0.0619935170178282,0.009319286871961102,0.006888168557536467,0.0,0.0,1.0
217,6.25,0.6365979381443299,0.05164056674123788,0.005219985085756898,0.007736763609246831,1.0,0.0,1.0
218,0.0,0.6573556797020484,0.042266551026308184,0.0026019080659150044,0.009193408499566348,0.0,1.0,0.0
